UniqueName, UnlocalizedName, LocalizedName, Metadata
minecraft:wooden_sword, item.swordWood.name, 木剑, 0
minecraft:wooden_shovel, item.shovelWood.name, 木锹, 0
minecraft:wooden_pickaxe, item.pickaxeWood.name, 木镐, 0
minecraft:wooden_axe, item.hatchetWood.name, 木斧, 0
minecraft:stone_sword, item.swordStone.name, 石剑, 0
minecraft:stone_shovel, item.shovelStone.name, 石锹, 0
minecraft:stone_pickaxe, item.pickaxeStone.name, 石镐, 0
minecraft:stone_axe, item.hatchetStone.name, 石斧, 0
minecraft:diamond_sword, item.swordDiamond.name, 钻石剑, 0
minecraft:diamond_shovel, item.shovelDiamond.name, 钻石锹, 0
minecraft:diamond_pickaxe, item.pickaxeDiamond.name, 钻石镐, 0
minecraft:diamond_axe, item.hatchetDiamond.name, 钻石斧, 0
minecraft:stick, item.stick.name, 木棍, 0
minecraft:bowl, item.bowl.name, 碗, 0
minecraft:mushroom_stew, item.minecraft:mushroom_stew.name, 蘑菇煲, 0
minecraft:golden_sword, item.swordGold.name, 金剑, 0
minecraft:golden_shovel, item.shovelGold.name, 金锹, 0
minecraft:golden_pickaxe, item.pickaxeGold.name, 金镐, 0
minecraft:golden_axe, item.hatchetGold.name, 金斧, 0
minecraft:string, item.string.name, 线, 0
minecraft:feather, item.feather.name, 羽毛, 0
minecraft:gunpowder, item.sulphur.name, 火药, 0
minecraft:wooden_hoe, item.hoeWood.name, 木锄, 0
minecraft:stone_hoe, item.hoeStone.name, 石锄, 0
minecraft:iron_hoe, item.hoeIron.name, 铁锄, 0
minecraft:diamond_hoe, item.hoeDiamond.name, 钻石锄, 0
minecraft:golden_hoe, item.hoeGold.name, 金锄, 0
minecraft:wheat_seeds, item.seeds.name, 小麦种子, 0
minecraft:wheat, item.minecraft:wheat.name, 小麦, 0
minecraft:bread, item.minecraft:bread.name, 面包, 0
minecraft:leather_helmet, item.helmetCloth.name, 皮革帽子, 0
minecraft:leather_chestplate, item.chestplateCloth.name, 皮革外套, 0
minecraft:leather_leggings, item.leggingsCloth.name, 皮革裤子, 0
minecraft:leather_boots, item.bootsCloth.name, 皮革靴子, 0
minecraft:chainmail_helmet, item.helmetChain.name, 锁链头盔, 0
minecraft:chainmail_chestplate, item.chestplateChain.name, 锁链胸甲, 0
minecraft:chainmail_leggings, item.leggingsChain.name, 锁链护腿, 0
minecraft:chainmail_boots, item.bootsChain.name, 锁链靴子, 0
minecraft:iron_helmet, item.helmetIron.name, 铁头盔, 0
minecraft:iron_chestplate, item.chestplateIron.name, 铁胸甲, 0
minecraft:iron_leggings, item.leggingsIron.name, 铁护腿, 0
minecraft:iron_boots, item.bootsIron.name, 铁靴子, 0
minecraft:diamond_helmet, item.helmetDiamond.name, 钻石头盔, 0
minecraft:diamond_chestplate, item.chestplateDiamond.name, 钻石胸甲, 0
minecraft:diamond_leggings, item.leggingsDiamond.name, 钻石护腿, 0
minecraft:diamond_boots, item.bootsDiamond.name, 钻石靴子, 0
minecraft:golden_helmet, item.helmetGold.name, 金头盔, 0
minecraft:golden_chestplate, item.chestplateGold.name, 金胸甲, 0
minecraft:golden_leggings, item.leggingsGold.name, 金护腿, 0
minecraft:golden_boots, item.bootsGold.name, 金靴子, 0
minecraft:flint, item.flint.name, 燧石, 0
minecraft:porkchop, item.minecraft:porkchop.name, 生猪肉, 0
minecraft:cooked_porkchop, item.minecraft:cooked_porkchop.name, 猪排, 0
minecraft:painting, item.painting.name, 画, 0
minecraft:golden_apple, item.appleGold.name, 金苹果, 1
minecraft:sign, item.sign.name, 告示牌, 0
minecraft:wooden_door, item.doorOak.name, 橡木门, 0
minecraft:bucket, item.bucket.name, 桶, 0
minecraft:water_bucket, item.bucketWater.name, 水桶, 0
minecraft:lava_bucket, item.bucketLava.name, 熔岩桶, 0
minecraft:minecart, item.minecart.name, 矿车, 0
minecraft:saddle, item.saddle.name, 鞍, 0
minecraft:iron_door, item.doorIron.name, 铁门, 0
minecraft:redstone, item.redstone.name, 红石, 0
minecraft:snowball, item.snowball.name, 雪球, 0
minecraft:boat, item.boat.oak.name, 橡木船, 0
minecraft:leather, item.leather.name, 皮革, 0
minecraft:milk_bucket, item.milk.name, 牛奶, 0
minecraft:brick, item.brick.name, 红砖, 0
minecraft:clay_ball, item.clay.name, 粘土, 0
minecraft:reeds, item.reeds.name, 甘蔗, 0
minecraft:paper, item.paper.name, 纸, 0
minecraft:book, item.book.name, 书, 0
minecraft:slime_ball, item.slimeball.name, 粘液球, 0
minecraft:chest_minecart, item.minecartChest.name, 箱子车, 0
minecraft:furnace_minecart, item.minecartFurnace.name, 熔炉车, 0
minecraft:egg, item.egg.name, 鸡蛋, 0
minecraft:compass, item.compass.name, 指南针, 0
minecraft:fishing_rod, item.fishingRod.name, 钓鱼竿, 0
minecraft:clock, item.clock.name, 钟, 0
minecraft:glowstone_dust, item.yellowDust.name, 荧石粉, 0
minecraft:fish, item.fish.cod.raw.name, 生鱼, 0
minecraft:fish, item.fish.salmon.raw.name, 生鲑鱼, 1
minecraft:fish, item.fish.clownfish.raw.name, 小丑鱼, 2
minecraft:fish, item.fish.pufferfish.raw.name, 河豚, 3
minecraft:cooked_fish, item.fish.cod.cooked.name, 熟鱼, 0
minecraft:cooked_fish, item.fish.salmon.cooked.name, 熟鲑鱼, 1
minecraft:dye, item.dyePowder.black.name, 墨囊, 0
minecraft:dye, item.dyePowder.red.name, 玫瑰红, 1
minecraft:dye, item.dyePowder.green.name, 仙人掌绿, 2
minecraft:dye, item.dyePowder.brown.name, 可可豆, 3
minecraft:dye, item.dyePowder.blue.name, 青金石, 4
minecraft:dye, item.dyePowder.purple.name, 紫色染料, 5
minecraft:dye, item.dyePowder.cyan.name, 青色染料, 6
minecraft:dye, item.dyePowder.silver.name, 淡灰色染料, 7
minecraft:dye, item.dyePowder.gray.name, 灰色染料, 8
minecraft:dye, item.dyePowder.pink.name, 粉红色染料, 9
minecraft:dye, item.dyePowder.lime.name, 黄绿色染料, 10
minecraft:dye, item.dyePowder.yellow.name, 蒲公英黄, 11
minecraft:dye, item.dyePowder.lightBlue.name, 淡蓝色染料, 12
minecraft:dye, item.dyePowder.magenta.name, 品红色染料, 13
minecraft:dye, item.dyePowder.orange.name, 橙色染料, 14
minecraft:dye, item.dyePowder.white.name, 骨粉, 15
minecraft:bone, item.bone.name, 骨头, 0
minecraft:sugar, item.sugar.name, 糖, 0
minecraft:cake, item.cake.name, 蛋糕, 0
minecraft:bed, item.bed.white.name, 白色床, 0
minecraft:bed, item.bed.orange.name, 橙色床, 1
minecraft:bed, item.bed.magenta.name, 品红色床, 2
minecraft:bed, item.bed.lightBlue.name, 淡蓝色床, 3
minecraft:bed, item.bed.yellow.name, 黄色床, 4
minecraft:bed, item.bed.lime.name, 黄绿色床, 5
minecraft:bed, item.bed.pink.name, 粉红色床, 6
minecraft:bed, item.bed.gray.name, 灰色床, 7
minecraft:bed, item.bed.silver.name, 淡灰色床, 8
minecraft:bed, item.bed.cyan.name, 青色床, 9
minecraft:bed, item.bed.purple.name, 紫色床, 10
minecraft:bed, item.bed.blue.name, 蓝色床, 11
minecraft:bed, item.bed.brown.name, 棕色床, 12
minecraft:bed, item.bed.green.name, 绿色床, 13
minecraft:bed, item.bed.red.name, 红色床, 14
minecraft:bed, item.bed.black.name, 黑色床, 15
minecraft:repeater, item.diode.name, 红石中继器, 0
minecraft:cookie, item.minecraft:cookie.name, 曲奇, 0
minecraft:shears, item.shears.name, 剪刀, 0
minecraft:melon, item.minecraft:melon.name, 西瓜片, 0
minecraft:pumpkin_seeds, item.seeds_pumpkin.name, 南瓜种子, 0
minecraft:melon_seeds, item.seeds_melon.name, 西瓜种子, 0
minecraft:beef, item.minecraft:beef.name, 生牛肉, 0
minecraft:cooked_beef, item.minecraft:cooked_beef.name, 牛排, 0
minecraft:chicken, item.minecraft:chicken.name, 生鸡肉, 0
minecraft:cooked_chicken, item.minecraft:cooked_chicken.name, 熟鸡肉, 0
minecraft:rotten_flesh, item.rottenFlesh.name, 腐肉, 0
minecraft:ender_pearl, item.enderPearl.name, 末影珍珠, 0
minecraft:blaze_rod, item.blazeRod.name, 烈焰棒, 0
minecraft:ghast_tear, item.ghastTear.name, 恶魂之泪, 0
minecraft:gold_nugget, item.goldNugget.name, 金粒, 0
minecraft:nether_wart, item.netherStalkSeeds.name, 地狱疣, 0
minecraft:potion, item.potion.name, 水瓶, 0
minecraft:potion, item.potion.name, 平凡的药水, 0
minecraft:potion, item.potion.name, 浓稠的药水, 0
minecraft:potion, item.potion.name, 粗制的药水, 0
minecraft:potion, item.potion.name, 夜视药水, 0
minecraft:potion, item.potion.name, 隐身药水, 0
minecraft:potion, item.potion.name, 跳跃药水, 0
minecraft:potion, item.potion.name, 抗火药水, 0
minecraft:potion, item.potion.name, 迅捷药水, 0
minecraft:potion, item.potion.name, 迟缓药水, 0
minecraft:potion, item.potion.name, 水肺药水, 0
minecraft:potion, item.potion.name, 治疗药水, 0
minecraft:potion, item.potion.name, 伤害药水, 0
minecraft:potion, item.potion.name, 剧毒药水, 0
minecraft:potion, item.potion.name, 再生药水, 0
minecraft:potion, item.potion.name, 力量药水, 0
minecraft:potion, item.potion.name, 虚弱药水, 0
minecraft:potion, item.potion.name, 幸运药水, 0
minecraft:potion, item.potion.name, 抗毒药水, 0
minecraft:potion, item.potion.name, 辐射药水, 0
minecraft:potion, item.potion.name, 强辐射药剂, 0
minecraft:potion, item.potion.name, 辐射再生药水, 0
minecraft:potion, item.potion.name, 辐射抵御药水, 0
minecraft:potion, item.potion.name, 急迫药水, 0
minecraft:potion, item.potion.name, 疲劳药水, 0
minecraft:potion, item.potion.name, 抗性提升药水, 0
minecraft:potion, item.potion.name, 危险感知药水, 0
minecraft:potion, item.potion.name, 末影药水, 0
minecraft:potion, item.potion.name, 踏雪药水, 0
minecraft:potion, item.potion.name, 笨拙药水, 0
minecraft:potion, item.potion.name, 缓落药水, 0
minecraft:potion, item.potion.name, 水上行走药水, 0
minecraft:potion, item.potion.name, 疾泳药水, 0
minecraft:potion, item.potion.name, 弹跳药水, 0
minecraft:potion, item.potion.name, 冰霜行者药水, 0
minecraft:potion, item.potion.name, 磁引药水, 0
minecraft:potion, item.potion.name, 飘浮药水, 0
minecraft:potion, item.potion.name, 生命提升药水, 0
minecraft:potion, item.potion.name, 凋零药水, 0
minecraft:potion, item.potion.name, 失明药水, 0
minecraft:potion, item.potion.name, 饱和药水, 0
minecraft:potion, item.potion.name, 饥饿药水, 0
minecraft:glass_bottle, item.glassBottle.name, 玻璃瓶, 0
minecraft:spider_eye, item.spiderEye.name, 蜘蛛眼, 0
minecraft:fermented_spider_eye, item.fermentedSpiderEye.name, 发酵蛛眼, 0
minecraft:blaze_powder, item.blazePowder.name, 烈焰粉, 0
minecraft:magma_cream, item.magmaCream.name, 岩浆膏, 0
minecraft:brewing_stand, item.brewingStand.name, 酿造台, 0
minecraft:cauldron, item.cauldron.name, 炼药锅, 0
minecraft:ender_eye, item.eyeOfEnder.name, 末影之眼, 0
minecraft:speckled_melon, item.speckledMelon.name, 闪烁的西瓜, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 蝙蝠, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 烈焰人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 洞穴蜘蛛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 鸡, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 牛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 爬行者, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 驴, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 远古守卫者, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 末影人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 末影螨, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 唤魔者, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 恶魂, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 守卫者, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 马, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 尸壳, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 羊驼, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 岩浆怪, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 哞菇, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 骡, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豹猫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 鹦鹉, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 猪, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 北极熊, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 兔子, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 羊, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 潜影贝, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 蠹虫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 骷髅, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 骷髅马, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 史莱姆, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 蜘蛛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 鱿鱼, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 流髑, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 恼鬼, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 村民, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 卫道士, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 女巫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 凋灵骷髅, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 狼, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸马, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸猪人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸村民, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 计数机器人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 entity.sakura.Deer.name, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐牛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐史莱姆, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐村民, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐咬咬怪, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐蜘蛛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐鱼, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐无人机, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐战士, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 豆腐战神, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 石头精灵, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 考古学家, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 穴居僵尸, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 穴居骷髅, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 青蛙, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 海盗, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 游魂, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸士兵, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸农夫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸矿工, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 陆军, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 土匪, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 突击队, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 独裁者戴夫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 恶魔, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 骷髅士兵, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 精神病史蒂夫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 突击部队, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 流浪者, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸猪人士兵, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 超级突变体, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 精英超级突变体, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 重装超级突变体, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 武装直升机, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 外星虫, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 恶灵, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 僵尸警察, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 失败品改造猪, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 失败品改造牛, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 失败品改造鸡, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 失败品改造羊, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 疯狂科学家, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 变异科学家, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 混战机械人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 枪战机械人, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 无人机, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 骷髅射手宝宝, 0
minecraft:spawn_egg, item.monsterPlacer.name, 生成 野生食尸鬼, 0
minecraft:experience_bottle, item.expBottle.name, 附魔之瓶, 0
minecraft:fire_charge, item.fireball.name, 火焰弹, 0
minecraft:writable_book, item.writingBook.name, 书与笔, 0
minecraft:emerald, item.emerald.name, 绿宝石, 0
minecraft:item_frame, item.frame.name, 物品展示框, 0
minecraft:flower_pot, item.flowerPot.name, 花盆, 0
minecraft:carrot, item.minecraft:carrot.name, 胡萝卜, 0
minecraft:potato, item.minecraft:potato.name, 马铃薯, 0
minecraft:baked_potato, item.minecraft:baked_potato.name, 烤土豆, 0
minecraft:poisonous_potato, item.potatoPoisonous.name, 毒马铃薯, 0
minecraft:map, item.emptyMap.name, 空地图, 0
minecraft:golden_carrot, item.carrotGolden.name, 金胡萝卜, 0
minecraft:skull, item.skull.skeleton.name, 骷髅头颅, 0
minecraft:skull, item.skull.wither.name, 凋灵骷髅头颅, 1
minecraft:skull, item.skull.zombie.name, 僵尸的头, 2
minecraft:skull, item.skull.char.name, 头, 3
minecraft:skull, item.skull.creeper.name, 爬行者的头, 4
minecraft:skull, item.skull.dragon.name, 龙首, 5
minecraft:carrot_on_a_stick, item.carrotOnAStick.name, 胡萝卜钓竿, 0
minecraft:nether_star, item.netherStar.name, 下界之星, 0
minecraft:pumpkin_pie, item.minecraft:pumpkin_pie.name, 南瓜派, 0
minecraft:firework_charge, item.fireworksCharge.name, 烟火之星, 0
minecraft:enchanted_book, item.enchantedBook.name, 附魔书, 0
minecraft:comparator, item.comparator.name, 红石比较器, 0
minecraft:netherbrick, item.netherbrick.name, 地狱砖块, 0
minecraft:quartz, item.netherquartz.name, 下界石英, 0
minecraft:tnt_minecart, item.minecartTnt.name, TNT车, 0
minecraft:hopper_minecart, item.minecartHopper.name, 漏斗车, 0
minecraft:prismarine_shard, item.prismarineShard.name, 海晶碎片, 0
minecraft:prismarine_crystals, item.prismarineCrystals.name, 海晶砂粒, 0
minecraft:rabbit, item.minecraft:rabbit.name, 生兔肉, 0
minecraft:cooked_rabbit, item.minecraft:cooked_rabbit.name, 熟兔肉, 0
minecraft:rabbit_stew, item.minecraft:rabbit_stew.name, 兔肉煲, 0
minecraft:rabbit_foot, item.rabbitFoot.name, 兔子脚, 0
minecraft:rabbit_hide, item.rabbitHide.name, 兔子皮, 0
minecraft:armor_stand, item.armorStand.name, 盔甲架, 0
minecraft:iron_horse_armor, item.horsearmormetal.name, 铁马铠, 0
minecraft:golden_horse_armor, item.horsearmorgold.name, 金马铠, 0
minecraft:diamond_horse_armor, item.horsearmordiamond.name, 钻石马铠, 0
minecraft:lead, item.leash.name, 拴绳, 0
minecraft:name_tag, item.nameTag.name, 命名牌, 0
